priority_tier,priority_score,study_row_id,record_id,study_label,parameter_evidence_scope,target_parameter_path,provisional_implementation_hint,current_atomic_status,review_action,review_decision,value_normalized,reviewer_note,review_date
P2,72.6,doi:10.1038/s41598-020-79767-0,taffou_2021_auditory_roughness,Auditory roughness elicits defense reactions.,none,target.profile_finalization.part_block_membership,first_class_gui,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.6,doi:10.1038/s41598-020-79767-0,taffou_2021_auditory_roughness,Auditory roughness elicits defense reactions.,none,target.profile_finalization.part_count,first_class_gui,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.6,doi:10.1038/s41598-020-79767-0,taffou_2021_auditory_roughness,Auditory roughness elicits defense reactions.,none,target.profile_finalization.part_labels,first_class_gui,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.6,doi:10.1038/s41598-020-79767-0,taffou_2021_auditory_roughness,Auditory roughness elicits defense reactions.,none,target.profile_finalization.participant_order_algorithm,first_class_gui,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.6,doi:10.1038/s41598-020-79767-0,taffou_2021_auditory_roughness,Auditory roughness elicits defense reactions.,none,target.profile_finalization.participant_order_seed,first_class_gui,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.6,doi:10.1038/s41598-020-79767-0,taffou_2021_auditory_roughness,Auditory roughness elicits defense reactions.,none,target.profile_finalization.participant_order_version,first_class_gui,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.6,doi:10.1038/s41598-020-79767-0,taffou_2021_auditory_roughness,Auditory roughness elicits defense reactions.,none,target.profile_finalization.profile_finalization_policy,first_class_gui,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.59,doi:10.1109/whc.2017.7989970,amemiya_2017_pseudowalking_footsole,Vibration on the soles of the feet evoking a sensation of walking expands peripersonal space,none,target.block_design.per_block_duration_estimates,derived_materialized,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.59,doi:10.1109/whc.2017.7989970,amemiya_2017_pseudowalking_footsole,Vibration on the soles of the feet evoking a sensation of walking expands peripersonal space,none,target.block_design.per_block_trial_counts,derived_materialized,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.54,doi:10.1111/j.1460-9568.2010.07210.x,,Seeing the body modulates audiotactile integration,none,target.runtime.correct_response,runtime_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.54,doi:10.1111/j.1460-9568.2010.07210.x,,Seeing the body modulates audiotactile integration,none,target.runtime.correctness_rule,runtime_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.54,doi:10.1111/j.1460-9568.2010.07210.x,,Seeing the body modulates audiotactile integration,none,target.runtime.expected_response,runtime_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.54,doi:10.1111/j.1460-9568.2010.07210.x,,Seeing the body modulates audiotactile integration,none,target.runtime.online_timeout_ms,runtime_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.54,doi:10.1111/j.1460-9568.2010.07210.x,,Seeing the body modulates audiotactile integration,none,target.runtime.response_capture_device,runtime_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.54,doi:10.1111/j.1460-9568.2010.07210.x,,Seeing the body modulates audiotactile integration,none,target.runtime.response_choice_set,runtime_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.54,doi:10.1111/j.1460-9568.2010.07210.x,,Seeing the body modulates audiotactile integration,none,target.runtime.response_input_modality,runtime_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.54,doi:10.1111/j.1460-9568.2010.07210.x,,Seeing the body modulates audiotactile integration,none,target.runtime.response_mode,runtime_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.54,doi:10.1111/j.1460-9568.2010.07210.x,,Seeing the body modulates audiotactile integration,none,target.runtime.response_required_by_trial_type,runtime_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.54,doi:10.1111/j.1460-9568.2010.07210.x,,Seeing the body modulates audiotactile integration,none,target.runtime.response_rule,runtime_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.54,doi:10.1111/j.1460-9568.2010.07210.x,,Seeing the body modulates audiotactile integration,none,target.runtime.response_scoring_policy,runtime_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.54,doi:10.1111/j.1460-9568.2010.07210.x,,Seeing the body modulates audiotactile integration,none,target.runtime.response_window_anchor,runtime_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.54,doi:10.1111/j.1460-9568.2010.07210.x,,Seeing the body modulates audiotactile integration,none,target.runtime.response_window_max_ms,runtime_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.54,doi:10.1111/j.1460-9568.2010.07210.x,,Seeing the body modulates audiotactile integration,none,target.runtime.response_window_min_ms,runtime_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.54,doi:10.1111/j.1460-9568.2010.07210.x,,Seeing the body modulates audiotactile integration,none,target.runtime.target_role,runtime_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.54,doi:10.1111/j.1460-9568.2010.07210.x,,Seeing the body modulates audiotactile integration,none,target.runtime.voice_key_enabled,runtime_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.54,doi:10.1111/j.1460-9568.2010.07210.x,,Seeing the body modulates audiotactile integration,none,target.runtime.voice_key_latency_correction_ms,runtime_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.54,doi:10.1111/j.1460-9568.2010.07210.x,,Seeing the body modulates audiotactile integration,none,target.runtime.voice_key_response_label,runtime_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.54,doi:10.1111/j.1460-9568.2010.07210.x,,Seeing the body modulates audiotactile integration,none,target.runtime.voice_key_threshold,runtime_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.52,doi:10.1101/249078,,Audio-tactile and peripersonal space processing around the trunk in human parietal and temporal cortex: an intracranial EEG study,none,target.rendering.audio_interface_model,freeform_metadata_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.52,doi:10.1101/249078,,Audio-tactile and peripersonal space processing around the trunk in human parietal and temporal cortex: an intracranial EEG study,none,target.rendering.body_rendering_mode,freeform_metadata_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.52,doi:10.1101/249078,,Audio-tactile and peripersonal space processing around the trunk in human parietal and temporal cortex: an intracranial EEG study,none,target.rendering.headphones_model,freeform_metadata_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.52,doi:10.1101/249078,,Audio-tactile and peripersonal space processing around the trunk in human parietal and temporal cortex: an intracranial EEG study,none,target.rendering.mixed_reality_context,freeform_metadata_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.52,doi:10.1101/249078,,Audio-tactile and peripersonal space processing around the trunk in human parietal and temporal cortex: an intracranial EEG study,none,target.rendering.renderer_version,freeform_metadata_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.52,doi:10.1101/249078,,Audio-tactile and peripersonal space processing around the trunk in human parietal and temporal cortex: an intracranial EEG study,none,target.rendering.room_acoustics,freeform_metadata_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.52,doi:10.1101/249078,,Audio-tactile and peripersonal space processing around the trunk in human parietal and temporal cortex: an intracranial EEG study,none,target.rendering.speaker_array_id,freeform_metadata_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.52,doi:10.1101/249078,,Audio-tactile and peripersonal space processing around the trunk in human parietal and temporal cortex: an intracranial EEG study,none,target.rendering.speaker_array_layout,freeform_metadata_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.52,doi:10.1101/249078,,Audio-tactile and peripersonal space processing around the trunk in human parietal and temporal cortex: an intracranial EEG study,none,target.rendering.speaker_model,freeform_metadata_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.52,doi:10.1101/249078,,Audio-tactile and peripersonal space processing around the trunk in human parietal and temporal cortex: an intracranial EEG study,none,target.rendering.visual_display_device,freeform_metadata_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.52,doi:10.1101/249078,,Audio-tactile and peripersonal space processing around the trunk in human parietal and temporal cortex: an intracranial EEG study,none,target.rendering.visual_motion_profile,freeform_metadata_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.52,doi:10.1101/249078,,Audio-tactile and peripersonal space processing around the trunk in human parietal and temporal cortex: an intracranial EEG study,none,target.rendering.visual_stimulus_type,freeform_metadata_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.52,doi:10.1101/249078,,Audio-tactile and peripersonal space processing around the trunk in human parietal and temporal cortex: an intracranial EEG study,none,target.sources.generation_software_version,freeform_metadata_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.52,doi:10.1101/249078,,Audio-tactile and peripersonal space processing around the trunk in human parietal and temporal cortex: an intracranial EEG study,none,target.sources.semantic_valence_class,freeform_metadata_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.52,doi:10.1101/249078,,Audio-tactile and peripersonal space processing around the trunk in human parietal and temporal cortex: an intracranial EEG study,none,target.sources.source_origin_generation_method,freeform_metadata_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.52,doi:10.1101/249078,,Audio-tactile and peripersonal space processing around the trunk in human parietal and temporal cortex: an intracranial EEG study,none,target.sources.source_profile,freeform_metadata_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.52,doi:10.1101/249078,,Audio-tactile and peripersonal space processing around the trunk in human parietal and temporal cortex: an intracranial EEG study,none,target.study.participant_code_policy,fixed_policy_not_configurable,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.52,doi:10.1101/249078,,Audio-tactile and peripersonal space processing around the trunk in human parietal and temporal cortex: an intracranial EEG study,none,target.tactile_protocol.electrode_site,freeform_metadata_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.52,doi:10.1101/249078,,Audio-tactile and peripersonal space processing around the trunk in human parietal and temporal cortex: an intracranial EEG study,none,target.tactile_protocol.stimulator_model,freeform_metadata_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.52,doi:10.1101/249078,,Audio-tactile and peripersonal space processing around the trunk in human parietal and temporal cortex: an intracranial EEG study,none,target.tactile_protocol.tactile_modality,freeform_metadata_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.52,doi:10.1101/249078,,Audio-tactile and peripersonal space processing around the trunk in human parietal and temporal cortex: an intracranial EEG study,none,target.tactile_protocol.tactile_source_or_delivery,freeform_metadata_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.52,doi:10.1101/249078,,Audio-tactile and peripersonal space processing around the trunk in human parietal and temporal cortex: an intracranial EEG study,none,target.trial_sequence.expectancy_control_role,freeform_metadata_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
