priority_tier,priority_score,node_id,title,year,doi,publication_url,toolkit_status,network_prominence_rank,layer,segment,parameter_key,parameter_label,current_status,review_action,audit_record_ids,template_ids,source_statuses,notes
P3,69.08,doi:10.31234/osf.io/etvb6_v1,The spatial reach of affective touch: a new perspective on social peripersonal space,2025,10.31234/osf.io/etvb6_v1,https://doi.org/10.31234/osf.io/etvb6_v1,not_assessed,89,publication_evidence,4,PUB.S4.baseline_count,Baseline count,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.08,doi:10.31234/osf.io/etvb6_v1,The spatial reach of affective touch: a new perspective on social peripersonal space,2025,10.31234/osf.io/etvb6_v1,https://doi.org/10.31234/osf.io/etvb6_v1,not_assessed,89,publication_evidence,4,PUB.S4.block_count,Block count,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.08,doi:10.31234/osf.io/etvb6_v1,The spatial reach of affective touch: a new perspective on social peripersonal space,2025,10.31234/osf.io/etvb6_v1,https://doi.org/10.31234/osf.io/etvb6_v1,not_assessed,89,publication_evidence,4,PUB.S4.catch_count,Catch count,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.08,doi:10.31234/osf.io/etvb6_v1,The spatial reach of affective touch: a new perspective on social peripersonal space,2025,10.31234/osf.io/etvb6_v1,https://doi.org/10.31234/osf.io/etvb6_v1,not_assessed,89,publication_evidence,4,PUB.S4.repetitions_per_tactile_soa_condition,Repetitions per tactile SOA/condition,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.08,doi:10.31234/osf.io/etvb6_v1,The spatial reach of affective touch: a new perspective on social peripersonal space,2025,10.31234/osf.io/etvb6_v1,https://doi.org/10.31234/osf.io/etvb6_v1,not_assessed,89,publication_evidence,4,PUB.S4.total_trial_count,Total trial count,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,68.86,doi:10.31234/osf.io/t8h6a,Lost in time and space? Multisensory processing of peripersonal space and time perception in Depersonalisation,2023,10.31234/osf.io/t8h6a,https://doi.org/10.31234/osf.io/t8h6a,not_assessed,90,publication_evidence,1,PUB.S1.auditory_conditions,Auditory conditions,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,68.86,doi:10.31234/osf.io/t8h6a,Lost in time and space? Multisensory processing of peripersonal space and time perception in Depersonalisation,2023,10.31234/osf.io/t8h6a,https://doi.org/10.31234/osf.io/t8h6a,not_assessed,90,publication_evidence,1,PUB.S1.gain_envelope,Gain/envelope,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,68.86,doi:10.31234/osf.io/t8h6a,Lost in time and space? Multisensory processing of peripersonal space and time perception in Depersonalisation,2023,10.31234/osf.io/t8h6a,https://doi.org/10.31234/osf.io/t8h6a,not_assessed,90,publication_evidence,1,PUB.S1.renderer_or_apparatus,Renderer/HRTF/speaker apparatus,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,68.86,doi:10.31234/osf.io/t8h6a,Lost in time and space? Multisensory processing of peripersonal space and time perception in Depersonalisation,2023,10.31234/osf.io/t8h6a,https://doi.org/10.31234/osf.io/t8h6a,not_assessed,90,publication_evidence,1,PUB.S1.source_provenance,Source/provenance,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,68.86,doi:10.31234/osf.io/t8h6a,Lost in time and space? Multisensory processing of peripersonal space and time perception in Depersonalisation,2023,10.31234/osf.io/t8h6a,https://doi.org/10.31234/osf.io/t8h6a,not_assessed,90,publication_evidence,1,PUB.S1.stimulus_duration,Duration,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,68.86,doi:10.31234/osf.io/t8h6a,Lost in time and space? Multisensory processing of peripersonal space and time perception in Depersonalisation,2023,10.31234/osf.io/t8h6a,https://doi.org/10.31234/osf.io/t8h6a,not_assessed,90,publication_evidence,1,PUB.S1.stimulus_speed,Speed/path length,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,68.86,doi:10.31234/osf.io/t8h6a,Lost in time and space? Multisensory processing of peripersonal space and time perception in Depersonalisation,2023,10.31234/osf.io/t8h6a,https://doi.org/10.31234/osf.io/t8h6a,not_assessed,90,publication_evidence,1,PUB.S1.stimulus_type,Stimulus type,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,68.86,doi:10.31234/osf.io/t8h6a,Lost in time and space? Multisensory processing of peripersonal space and time perception in Depersonalisation,2023,10.31234/osf.io/t8h6a,https://doi.org/10.31234/osf.io/t8h6a,not_assessed,90,publication_evidence,1,PUB.S1.trajectory_count,Number of trajectories/tones,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,68.86,doi:10.31234/osf.io/t8h6a,Lost in time and space? Multisensory processing of peripersonal space and time perception in Depersonalisation,2023,10.31234/osf.io/t8h6a,https://doi.org/10.31234/osf.io/t8h6a,not_assessed,90,publication_evidence,1,PUB.S1.trajectory_path,Trajectory path,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,68.86,doi:10.31234/osf.io/t8h6a,Lost in time and space? Multisensory processing of peripersonal space and time perception in Depersonalisation,2023,10.31234/osf.io/t8h6a,https://doi.org/10.31234/osf.io/t8h6a,not_assessed,90,publication_evidence,2,PUB.S2.blocked_or_random_order,Blocked/random order,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,68.86,doi:10.31234/osf.io/t8h6a,Lost in time and space? Multisensory processing of peripersonal space and time perception in Depersonalisation,2023,10.31234/osf.io/t8h6a,https://doi.org/10.31234/osf.io/t8h6a,not_assessed,90,publication_evidence,2,PUB.S2.condition_intermixing,Condition intermixing,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,68.86,doi:10.31234/osf.io/t8h6a,Lost in time and space? Multisensory processing of peripersonal space and time perception in Depersonalisation,2023,10.31234/osf.io/t8h6a,https://doi.org/10.31234/osf.io/t8h6a,not_assessed,90,publication_evidence,2,PUB.S2.iti_jitter_policy,ITI/jitter policy,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,68.86,doi:10.31234/osf.io/t8h6a,Lost in time and space? Multisensory processing of peripersonal space and time perception in Depersonalisation,2023,10.31234/osf.io/t8h6a,https://doi.org/10.31234/osf.io/t8h6a,not_assessed,90,publication_evidence,2,PUB.S2.response_window,Response window,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,68.86,doi:10.31234/osf.io/t8h6a,Lost in time and space? Multisensory processing of peripersonal space and time perception in Depersonalisation,2023,10.31234/osf.io/t8h6a,https://doi.org/10.31234/osf.io/t8h6a,not_assessed,90,publication_evidence,2,PUB.S2.task_sequence_rules,Task-critical sequence rules,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,68.86,doi:10.31234/osf.io/t8h6a,Lost in time and space? Multisensory processing of peripersonal space and time perception in Depersonalisation,2023,10.31234/osf.io/t8h6a,https://doi.org/10.31234/osf.io/t8h6a,not_assessed,90,publication_evidence,2,PUB.S2.trial_rows_families,Trial rows/families,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,68.86,doi:10.31234/osf.io/t8h6a,Lost in time and space? Multisensory processing of peripersonal space and time perception in Depersonalisation,2023,10.31234/osf.io/t8h6a,https://doi.org/10.31234/osf.io/t8h6a,not_assessed,90,publication_evidence,3,PUB.S3.baseline_strategy,Baseline strategy,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,68.86,doi:10.31234/osf.io/t8h6a,Lost in time and space? Multisensory processing of peripersonal space and time perception in Depersonalisation,2023,10.31234/osf.io/t8h6a,https://doi.org/10.31234/osf.io/t8h6a,not_assessed,90,publication_evidence,3,PUB.S3.baseline_timing,Baseline SOAs/timing,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,68.86,doi:10.31234/osf.io/t8h6a,Lost in time and space? Multisensory processing of peripersonal space and time perception in Depersonalisation,2023,10.31234/osf.io/t8h6a,https://doi.org/10.31234/osf.io/t8h6a,not_assessed,90,publication_evidence,3,PUB.S3.catch_trial_type,Catch-trial type,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,68.86,doi:10.31234/osf.io/t8h6a,Lost in time and space? Multisensory processing of peripersonal space and time perception in Depersonalisation,2023,10.31234/osf.io/t8h6a,https://doi.org/10.31234/osf.io/t8h6a,not_assessed,90,publication_evidence,3,PUB.S3.soa_table,SOA/distance-at-touch table,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,68.86,doi:10.31234/osf.io/t8h6a,Lost in time and space? Multisensory processing of peripersonal space and time perception in Depersonalisation,2023,10.31234/osf.io/t8h6a,https://doi.org/10.31234/osf.io/t8h6a,not_assessed,90,publication_evidence,3,PUB.S3.tactile_stimulus,Tactile stimulus,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,68.86,doi:10.31234/osf.io/t8h6a,Lost in time and space? Multisensory processing of peripersonal space and time perception in Depersonalisation,2023,10.31234/osf.io/t8h6a,https://doi.org/10.31234/osf.io/t8h6a,not_assessed,90,publication_evidence,4,PUB.S4.baseline_count,Baseline count,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,68.86,doi:10.31234/osf.io/t8h6a,Lost in time and space? Multisensory processing of peripersonal space and time perception in Depersonalisation,2023,10.31234/osf.io/t8h6a,https://doi.org/10.31234/osf.io/t8h6a,not_assessed,90,publication_evidence,4,PUB.S4.block_count,Block count,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,68.86,doi:10.31234/osf.io/t8h6a,Lost in time and space? Multisensory processing of peripersonal space and time perception in Depersonalisation,2023,10.31234/osf.io/t8h6a,https://doi.org/10.31234/osf.io/t8h6a,not_assessed,90,publication_evidence,4,PUB.S4.catch_count,Catch count,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,68.86,doi:10.31234/osf.io/t8h6a,Lost in time and space? Multisensory processing of peripersonal space and time perception in Depersonalisation,2023,10.31234/osf.io/t8h6a,https://doi.org/10.31234/osf.io/t8h6a,not_assessed,90,publication_evidence,4,PUB.S4.repetitions_per_tactile_soa_condition,Repetitions per tactile SOA/condition,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,68.86,doi:10.31234/osf.io/t8h6a,Lost in time and space? Multisensory processing of peripersonal space and time perception in Depersonalisation,2023,10.31234/osf.io/t8h6a,https://doi.org/10.31234/osf.io/t8h6a,not_assessed,90,publication_evidence,4,PUB.S4.total_trial_count,Total trial count,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,68.77,doi:10.3389/fnbeh.2015.00004,Extending peripersonal space representation without tool-use: evidence from a combined behavioral-computational approach.,2015,10.3389/fnbeh.2015.00004,https://doi.org/10.3389/fnbeh.2015.00004,runnable,16,toolkit_implementation,6,KIT.S6.profile_gap,Segment 6 profile gap,gap_defaulted,review_segment_default_or_context_gap,serino_2015_toolless_sync_training,serino_2015_toolless_sync_training,downloaded,serino_2015_toolless_sync_training: ordered pre-training/training/post-training phase model | serino_2015_toolless_sync_training: training train structure and timing
